atoll,isl_type,island,2014Male,2014Female,2015Male,2015Female,2016Male,2016Female,2017Male,2017Female,2018Male,2018Female,2019Male,2019Female,2020Male,2020Female,2021Male,2021Female,2022Male,2022Female,2023Male,2023Female,2024Male,2024Female,2025Male,2025Female,2026Male,2026Female,2027Male,2027Female,2028Male,2028Female,2029Male,2029Female,2030Male,2030Female,2031Male,2031Female,2032Male,2032Female,2033Male,2033Female,2034Male,2034Female,2035Male,2035Female,2036Male,2036Female,2037Male,2037Female,2038Male,2038Female,2039Male,2039Female,2040Male,2040Female,2041Male,2041Female,2042Male,2042Female,2043Male,2043Female,2044Male,2044Female,2045Male,2045Female,2046Male,2046Female,2047Male,2047Female,2048Male,2048Female,2049Male,2049Female,2050Male,2050Female,2051Male,2051Female,2052Male,2052Female,2053Male,2053Female,2054Male,2054Female
Th,admin,Dhiyamigili,251.5674643,259.4325357,252.3711942,259.8918099,252.6582406,260.121447,252.7730592,259.7769913,252.4286035,259.3177171,251.8545107,258.3991686,250.9933715,257.3083923,249.9600045,255.7583418,248.4673632,253.9786541,246.7450848,251.91192,244.6783507,249.5581395,242.3245703,246.8599034,239.8559712,243.6449837,236.928098,240.5448826,234.0002247,237.2151444,231.1297607,233.8279969,227.9722503,230.2686215,224.6425121,226.4221998,221.4850017,222.6331873,217.9830356,218.7293563,214.4236603,214.5958881,210.7494664,210.4050107,206.8456353,205.754859,202.9992136,201.2195259,198.7509269,196.7416021,194.674868,191.9192226,190.1395349,187.0968431,185.6616111,181.8725986,180.7818223,176.3038984,175.6723964,170.677789,170.5055612,164.7646332,164.8794517,158.3922031,159.0237052,151.8475452,152.823503,144.7287945,146.3936636,137.6100438,139.8490057,130.4338838,132.9598921,122.9706775,125.7837322,115.2204247,118.2631165,106.9534884,110.5128637,98.45691495,102.6477924,90.36220649
Th,admin,Guraidhoo,596.1804292,614.8195708,598.085159,615.9079879,598.7654196,616.4521964,599.0375239,615.6358836,598.2212111,614.5474666,596.8606898,612.3706325,594.8199079,609.7856421,592.3709696,606.1122346,588.8336142,601.8946186,584.7520503,596.9967419,579.8541737,591.4186047,574.2760364,585.0241546,568.4257949,577.4052354,561.4871363,570.0584204,554.5484777,562.1673969,547.7458713,554.1403213,540.2630042,545.7050893,532.3719807,536.5895967,524.8891136,527.6101562,516.5899337,518.3586114,508.1547017,508.5628581,499.4473655,498.6310527,490.1958207,487.6108302,481.0803281,476.8627121,471.0124705,466.250646,461.3527694,454.8222672,450.6046512,443.3938883,439.9925851,431.0131446,428.4281541,417.8160881,416.3195147,404.4829794,404.0748231,390.4696102,390.7417144,375.3678238,376.8643973,359.8578811,362.1707673,342.9874171,346.9329289,326.1169532,331.4229862,309.110437,315.0967307,291.4236603,298.0902146,273.0566229,280.2673857,253.4651163,261.9003483,233.3294012,243.2612066,214.146051
Th,admin,Kadoodhoo,182.1525671,187.8474329,182.7345242,188.1799798,182.942366,188.3462532,183.0255028,188.0968431,182.7760926,187.7642961,182.3604089,187.0992023,181.7368835,186.3094034,180.988653,185.1870576,179.9078755,183.8984384,178.6608246,182.4019773,177.1643636,180.6976744,175.4600607,178.7439614,173.6726211,176.416133,171.5526345,174.1714414,169.432648,171.7604764,167.3542299,169.3079429,165.0679699,166.7307044,162.6570048,163.9456241,160.3707449,161.2021121,157.8350747,158.3754634,155.2578362,155.3825413,152.597461,152.3480508,149.7708123,148.9810134,146.9857319,145.6971127,143.9096731,142.4547804,140.9583193,138.9630379,137.6744186,135.4712954,134.4320863,131.6885743,130.8987754,127.6564431,127.1991911,123.5827435,123.4580384,119.3012021,119.3843388,114.6871138,115.1443658,109.9483204,110.6549826,104.7938434,105.9993259,99.63936636,101.2605325,94.44332098,96.27232895,89.03943377,91.07628356,83.42770475,85.630828,77.44186047,80.01909898,71.28974273,74.32423323,65.42860353
Th,admin,Vandhoo,135.3836648,139.6163352,135.8162004,139.8634985,135.9706775,139.9870801,136.0324683,139.8017077,135.8470958,139.5545444,135.5381418,139.060218,135.0747107,138.4732053,134.5185934,137.6390293,133.7153129,136.6812718,132.7884507,135.5690372,131.6762162,134.3023256,130.4095046,132.8502415,129.0810021,131.1200989,127.5053365,129.451747,125.9296708,127.6598135,124.3849006,125.8369846,122.6856533,123.9214695,120.8937198,121.8514774,119.1944725,119.8123806,117.3098528,117.7114931,115.3943377,115.4870239,113.4170318,113.2316594,111.3161443,110.7291316,109.2461521,108.2883946,106.9598921,105.878553,104.7663184,103.283339,102.3255814,100.6881249,99.9157398,97.87664307,97.28963038,94.87978879,94.53993933,91.8520391,91.75935288,88.66981238,88.73160319,85.24042242,85.58027188,81.71834625,82.24356814,77.88731603,78.78328278,74.05628581,75.26120661,70.19436018,71.553758,66.17795753,67.69183238,62.00707786,63.64453432,57.55813953,59.47365465,52.98561959,55.24098416,48.62936749
Th,admin,Hirilandhoo,468.6736322,483.3263678,470.170992,484.182002,470.7057634,484.6098191,470.9196719,483.9680935,470.2779463,483.1124593,469.2084036,481.4011909,467.6040894,479.3690597,465.6789125,476.4812942,462.8981013,473.1657117,459.6894731,469.3153578,455.8391192,464.9302326,451.4539939,459.9033816,446.8549601,453.9139423,441.4002921,448.1384114,435.9456241,441.9350635,430.5979103,435.6247613,424.7154252,428.9935962,418.5120773,421.8276598,412.6295922,414.7686777,406.1053814,407.495787,399.4742164,399.7950792,392.6291428,391.9874171,385.3562521,383.3241209,378.1903157,374.8747332,370.2756994,366.5322997,362.6819458,357.5481407,354.2325581,348.5639816,345.8901247,338.8311426,336.7990113,328.4565779,327.2800809,317.975059,317.6541962,306.9587687,307.1726772,295.0868442,296.2633412,282.8940568,284.7122795,269.6317268,272.7334007,256.3693967,260.5406134,243.0001123,247.7061004,229.0960566,234.3368161,214.6572295,220.3258061,199.255814,205.886979,183.4265813,191.2342433,168.3460285
Th,admin,Gaadhiffushi,117.6607123,121.3392877,118.0366251,121.554095,118.1708797,121.6614987,118.2245815,121.5003932,118.063476,121.2855859,117.7949669,120.8559712,117.3922031,120.3458038,116.9088866,119.6208291,116.2107628,118.7884507,115.4052354,117.8218178,114.4386024,116.7209302,113.3377149,115.4589372,112.1831255,113.9552859,110.8137288,112.5053365,109.4443321,110.9479834,108.1017863,109.3637794,106.624986,107.6990226,105.0676329,105.9000112,103.5908325,104.1278508,101.9529266,102.3019885,100.2881699,100.3687226,98.56971127,98.40860577,96.74384901,96.23368161,94.94483766,94.11245927,92.9578699,92.01808786,91.05145489,89.76261094,88.93023256,87.50713403,86.83586114,85.06370071,84.55353331,82.45916189,82.16380182,79.82777216,79.74721941,77.06212785,77.11582968,74.08167622,74.37703629,71.02067183,71.4771374,67.6911583,68.46983485,64.36164476,65.40883047,61.00528031,62.18672059,57.51466127,58.83035614,53.88978766,55.31288619,50.02325581,51.68801258,46.0493203,48.00943714,42.2633412
Th,admin,Thimarafushi,542.0269633,558.9730367,543.7586788,559.9625885,544.3771486,560.4573643,544.6245366,559.7152005,543.8823728,558.7256488,542.6454331,556.7465453,540.7900236,554.39636,538.5635322,551.0566229,535.347489,547.2221099,531.63667,542.7691271,527.1836872,537.6976744,522.1122346,531.884058,516.793394,524.9571958,510.4850017,518.2777216,504.1766094,511.1034715,497.991911,503.8055275,491.1887428,496.1365015,484.0144928,487.8490057,477.2113246,479.6852039,469.6659926,471.2740142,461.9969666,462.3680485,454.0805527,453.3383889,445.669363,443.3191776,437.3818672,433.5473542,428.2285137,423.8992248,419.446242,413.5089316,409.6744186,403.1186384,400.0262892,391.8624874,389.512302,379.8641726,378.5035389,367.7421638,367.3710819,355.0016852,355.2490731,341.2716549,342.6322885,327.1705426,329.2733401,311.8324907,315.4196158,296.4944388,301.3185035,281.032693,286.4752275,264.9524772,271.0134816,248.2537917,254.809572,230.4418605,238.1108864,212.1351534,221.1648129,194.694304
Th,admin,Veymandoo,517.4117515,533.5882485,519.0648242,534.5328615,519.6552073,535.005168,519.8913605,534.2967082,519.1829008,533.3520953,518.0021346,531.4628693,516.2309853,529.2194135,514.1056061,526.0313448,511.035614,522.3709696,507.4933154,518.1202112,503.242557,513.2790698,498.4014156,507.7294686,493.3241209,501.1171778,487.3022132,494.7410403,481.2803056,487.8925963,475.3764746,480.9260757,468.8822604,473.6053252,462.0338164,465.6941917,455.5396023,457.9011347,448.3369284,449.8719245,441.016178,441.3704078,433.4592742,432.7508145,425.430064,423.1866082,417.5189305,413.8585552,408.7812605,404.6485788,400.3978205,394.7301427,391.0697674,384.8117065,381.859791,374.0667341,371.8232783,362.6133019,361.314459,351.0417931,350.6875632,338.8799011,339.1160544,325.7733962,327.0722391,312.3126615,314.319964,297.6711605,301.0953825,283.0296596,287.6346478,268.270082,273.4654533,252.9201213,258.7058757,236.9797776,243.2378384,219.9767442,227.2974947,202.5014043,211.1209976,185.8526008
Th,admin,Kibidhoo,367.7512639,379.2487361,368.9261881,379.9201213,369.3458038,380.255814,369.5136502,379.752275,369.0101112,379.0808898,368.1708797,377.7381193,366.9120324,376.1435794,365.4014156,373.8776542,363.2194135,371.2760364,360.7017189,368.2548028,357.6804853,364.8139535,354.239636,360.8695652,350.6309403,356.1698686,346.3508595,351.6380182,342.0707786,346.7704752,337.8746208,341.8190091,333.2588473,336.6157735,328.3913043,330.9929221,323.7755308,325.4539939,318.6562184,319.7472194,313.4529828,313.7047523,308.0819009,307.578362,302.3751264,300.7805865,296.752275,294.1506572,290.5419616,287.6046512,284.5834176,280.5551062,277.9534884,273.5055612,271.4074823,265.8685541,264.2740142,257.7280081,256.8048534,249.5035389,249.2517695,240.859454,241.0273003,231.5439838,232.4671385,221.9767442,223.4034378,211.570273,214.0040445,201.1638018,204.4368049,190.6734075,194.3660263,179.7633974,183.875632,168.4337715,172.8816987,156.3488372,161.5520728,143.9282103,150.0546006,132.0950455
Th,admin,Omadhoo,204.3062577,210.6937423,204.9589934,211.0667341,205.1921132,211.25323,205.2853612,210.9734861,205.0056173,210.6004943,204.5393776,209.8545107,203.840018,208.9686552,203.0007864,207.7098079,201.7885631,206.2644647,200.3898438,204.5860016,198.7113807,202.6744186,196.7997978,200.4830918,194.7949669,197.8721492,192.4171441,195.3544546,190.0393214,192.650264,187.7081227,189.8994495,185.1438041,187.0087631,182.4396135,183.8849567,179.8752949,180.8077744,177.0312324,177.6373441,174.140546,174.2804179,171.1566116,170.8768678,167.9861813,167.1003258,164.862375,163.4170318,161.4122009,159.7803618,158.1018987,155.8639479,154.4186047,151.947534,150.7819346,147.7047523,146.8188968,143.1822267,142.669363,138.6130772,138.4732053,133.8108078,133.9040557,128.6355466,129.1484103,123.3204134,124.113021,117.5390406,118.8911358,111.7576677,113.5760027,105.9296708,107.9811257,99.8685541,102.1531289,93.57431749,96.04538816,86.86046512,89.75115156,79.96011684,83.363667,73.38613639
Th,nadmin,Non-administrative islands,64,3,65.6858207,3.079022845,67.41604752,3.160127228,69.19185015,3.243367976,71.01442911,3.328801365,72.88501653,3.41648515,74.804877,3.506478609,76.77530841,3.598842582,78.79764285,3.693639509,80.8732475,3.790933477,83.00352555,3.89079026,85.18991714,3.993277366,87.43390035,4.098464079,89.73699222,4.20642151,92.10074971,4.317222642,94.52677081,4.430942382,97.01669561,4.547657607,99.57220739,4.667447221,102.1950338,4.790392208,104.8869479,4.916575682,107.6497696,5.046082949,110.4853666,5.17900156,113.395656,5.315421373,116.3826051,5.455434614,119.4482333,5.599135936,122.5946131,5.746622487,125.8238714,5.897993974,129.1381916,6.053352729,132.539814,6.212803782,136.0310384,6.376454926,139.614225,6.544416796,143.2917961,6.716802942,147.0662379,6.893729902,150.9401021,7.075317286,154.9160076,7.261687855,158.9966421,7.4529676,163.1847645,7.649285836,167.483206,7.85077528,171.8948725,8.057572147,176.4227464,8.26981624,181.0698889,8.487651043
L,admin,Isdhoo,450.5394659,456.4605341,455.4608733,460.9205596,459.7671047,465.149894,463.9964392,469.2254345,467.9950827,472.6089021,471.6092412,476.0692666,475.3002967,479.2220432,478.4530733,481.8365409,481.6058499,484.5279356,484.1434506,486.8348453,486.4503603,488.603476,488.5265791,490.3721068,490.2183128,491.5255617,491.8331496,492.7559135,493.3710894,493.4479864,494.6014413,494.1400593,495.4473082,494.6783383,496.1393811,494.9090292,496.831454,494.9090292,496.754557,494.4476473,496.754557,494.0631624,496.754557,493.3710894,496.2162781,492.3714286,495.5242052,490.9872827,494.7552353,489.4493429,493.6017804,487.9883001,492.2945316,485.6813904,490.6796948,483.2975837,488.987961,480.759983,486.6810513,477.6841034,484.4510386,474.2237389,481.7596439,470.8402713,478.9144553,466.7647308,475.4540907,462.3047054,472.0706231,457.9984739,468.3026706,452.9232726,464.2271301,447.6942772,459.5364137,442.0039,454.6919033,436.0828317,449.847393,429.7772785,444.3877067,422.9334464
L,admin,Dhabidhoo,308.9697329,313.0302671,312.3447223,316.0888512,315.2978381,318.9892327,318.1982196,321.7841458,320.9403985,324.104451,323.4189063,326.4774905,325.9501484,328.639593,328.112251,330.4325562,330.2743535,332.2782535,332.0145825,333.8602798,333.5966087,335.0731666,335.0204324,336.2860534,336.180585,337.0770666,337.2880034,337.9208139,338.3426876,338.3954218,339.1864349,338.8700297,339.7665112,339.2391691,340.2411191,339.3973718,340.715727,339.3973718,340.6629928,339.0809665,340.6629928,338.8172955,340.6629928,338.3426876,340.2938533,337.6571429,339.8192454,336.7079271,339.2919033,335.6532429,338.5008902,334.6512929,337.6044086,333.0692666,336.4969903,331.4345061,335.3368376,329.6942772,333.7548114,327.5849089,332.2255193,325.2118694,330.379822,322.8915642,328.4286562,320.0966511,326.0556168,317.038067,323.7353116,314.0849513,321.1513353,310.6044934,318.3564222,307.0185672,315.1396354,303.1162357,311.8173802,299.0557016,308.4951251,294.7314964,304.7509962,290.0381518
L,admin,Maabaidhoo,301.5186944,305.4813056,304.8122933,308.4661297,307.6941925,311.2965663,310.5246291,314.024078,313.2006783,316.2884273,315.619415,318.6042391,318.0896142,320.7142009,320.1995761,322.4639254,322.3095379,324.2651123,324.0077999,325.8089869,325.5516744,326.992624,326.9411615,328.1762611,328.0733362,328.9481984,329.1540483,329.7715981,330.183298,330.2347605,331.0066978,330.6979228,331.5727851,331.0581602,332.0359474,331.2125477,332.4991098,331.2125477,332.4476473,330.9037728,332.4476473,330.6464604,332.4476473,330.183298,332.0874099,329.5142857,331.6242476,328.587961,331.1096227,327.5587113,330.3376855,326.5809241,329.4628232,325.0370496,328.3821111,323.4417126,327.2499364,321.7434506,325.7060619,319.6849513,324.2136499,317.3691395,322.4124629,315.1047902,320.508351,312.3772785,318.1925392,309.3924544,315.9281899,306.5105553,313.4065282,303.1140314,310.6790165,299.6145825,307.539805,295.8063586,304.2976685,291.8437474,301.055532,287.6238237,297.4016956,283.0436626
L,admin,Mundoo,110.2753709,111.7246291,111.4799491,112.8162781,112.5339551,113.8514625,113.5691395,114.8490038,114.5478593,115.6771513,115.4324714,116.5241204,116.335905,117.2958033,117.107588,117.9357355,117.8792709,118.5944892,118.5003815,119.1591352,119.0650276,119.5920305,119.573209,120.0249258,119.9872827,120.3072488,120.382535,120.6083934,120.7589657,120.7777872,121.0601102,120.947181,121.2671471,121.0789318,121.4365409,121.1353964,121.6059347,121.1353964,121.5871132,121.0224671,121.5871132,120.9283595,121.5871132,120.7589657,121.4553624,120.5142857,121.2859686,120.1754981,121.0977533,119.7990674,120.8154303,119.4414582,120.4954642,118.8768122,120.100212,118.2933446,119.6861382,117.672234,119.1214922,116.9193726,118.5756677,116.0724036,117.9169139,115.244256,117.2205172,114.2467147,116.3735481,113.1550657,115.5454006,112.1010598,114.6231454,110.8588385,113.6256041,109.5789741,112.4774905,108.1861806,111.2917338,106.7369224,110.1059771,105.1935566,108.7696482,103.51844
L,admin,Gamu,1387.383383,1405.616617,1402.538279,1419.350742,1415.798813,1432.374481,1428.822552,1444.924629,1441.135905,1455.34362,1452.265282,1465.999407,1463.631454,1475.708012,1473.340059,1483.75905,1483.048665,1492.046884,1490.862908,1499.150742,1497.966766,1504.597033,1504.360237,1510.043323,1509.569733,1513.595252,1514.542433,1517.383976,1519.278338,1519.515134,1523.067062,1521.646291,1525.67181,1523.303858,1527.802967,1524.014243,1529.934125,1524.014243,1529.697329,1522.593472,1529.697329,1521.409496,1529.697329,1519.278338,1528.039763,1516.2,1525.908605,1511.937685,1523.540653,1507.20178,1519.988724,1502.702671,1515.963205,1495.598813,1510.990504,1488.25816,1505.781009,1480.443917,1498.677151,1470.972107,1491.810089,1460.31632,1483.522255,1449.897329,1474.760831,1437.347181,1464.105045,1423.613056,1453.686053,1410.352522,1442.083086,1394.724036,1429.532938,1378.621958,1415.088427,1361.09911,1400.170326,1342.865875,1385.252226,1323.448665,1368.439763,1302.373887
L,admin,Maavah,694.9335312,704.0664688,702.5245443,710.9458245,709.1666808,717.4693514,715.6902077,723.7556592,721.8579059,728.9744807,727.4325562,734.3119118,733.125816,739.1749046,737.9888088,743.2076304,742.8518016,747.3589657,746.7659178,750.9172531,750.3242052,753.6452734,753.5266638,756.3732938,756.1360746,758.1524375,758.6268758,760.0501908,760.9990674,761.117677,762.8968207,762.1851632,764.2015261,763.0154303,765.2690123,763.371259,766.3364985,763.371259,766.2178889,762.6596015,766.2178889,762.0665536,766.2178889,760.9990674,765.3876219,759.4571429,764.3201357,757.3221704,763.1340398,754.9499788,761.3548961,752.6963968,759.3385333,749.1381094,756.8477321,745.4612124,754.2383213,741.5470962,750.6800339,736.802713,747.2403561,731.4652819,743.0890208,726.2464604,738.7004663,719.9601526,733.3630352,713.0807969,728.1442136,706.4386604,722.3323442,698.6104281,716.0460365,690.5449767,708.8108521,681.7678677,701.3384485,672.6349301,693.8660449,662.9089445,685.4447647,652.3526918
L,admin,Fonadhoo,1118.649258,1133.350742,1130.868673,1144.424587,1141.560661,1154.925646,1152.061721,1165.04485,1161.989996,1173.445697,1170.963629,1182.037474,1180.12819,1189.865536,1187.956253,1196.3571,1195.784315,1203.039593,1202.084951,1208.767444,1207.812802,1213.158796,1212.967868,1217.550148,1217.168292,1220.414074,1221.177787,1223.468928,1224.996354,1225.187283,1228.051208,1226.905638,1230.15142,1228.242136,1231.869775,1228.814922,1233.588131,1228.814922,1233.397202,1227.669351,1233.397202,1226.71471,1233.397202,1224.996354,1232.060704,1222.514286,1230.342348,1219.077575,1228.433065,1215.259008,1225.569139,1211.631369,1222.323357,1205.903518,1218.313862,1199.984739,1214.113438,1193.684103,1208.385587,1186.046969,1202.848665,1177.455193,1196.166172,1169.054345,1189.101823,1158.935142,1180.510047,1147.861297,1172.109199,1137.169309,1162.753709,1124.568037,1152.634506,1111.584909,1140.987876,1097.45621,1128.95939,1082.754727,1116.930903,1067.098601,1103.374989,1050.105977
L,admin,Maamendhoo,409.3103858,414.6896142,413.7814328,418.7415006,417.693599,422.5838067,421.535905,426.2863925,425.1686308,429.3602374,428.452056,432.5039423,431.8053412,435.3682069,434.6696058,437.7434506,437.5338703,440.1885545,439.8392539,442.2843578,441.9350572,443.8911403,443.8212802,445.4979228,445.3582026,446.5458245,446.8252649,447.6635863,448.2224671,448.2923273,449.3402289,448.9210682,450.1086901,449.410089,450.7374311,449.6196694,451.3661721,449.6196694,451.296312,449.2005087,451.296312,448.8512081,451.296312,448.2224671,450.8072912,447.3142857,450.1785502,446.0568037,449.4799491,444.6596015,448.4320475,443.3322594,447.2444256,441.2364561,445.7773633,439.0707927,444.2404409,436.7654091,442.1446376,433.9710047,440.1186944,430.8272997,437.6735905,427.7534549,435.0887664,424.050869,431.9450615,419.9989826,428.8712166,416.0868164,425.4480712,411.4760492,421.7454854,406.7255617,417.4840187,401.5559135,413.0828317,396.176685,408.6816448,390.448156,403.7215769,384.2306062
L,admin,Hithadhoo,491.2718101,497.7281899,496.6381518,502.591437,501.3337007,507.2031369,505.9454006,511.6471386,510.3055532,515.3364985,514.2464604,519.1097075,518.2712166,522.5475201,521.7090292,525.3983891,525.1468419,528.3331072,527.9138618,530.8485799,530.4293345,532.7771089,532.6932599,534.705638,534.5379398,535.9633743,536.2987707,537.3049597,537.9757524,538.0596015,539.3173379,538.8142433,540.2396778,539.4011869,540.9943196,539.6527342,541.7489614,539.6527342,541.6651123,539.1496397,541.6651123,538.7303942,541.6651123,537.9757524,541.0781687,536.8857143,540.3235269,535.3764307,539.485036,533.6994489,538.2272997,532.1063162,536.8018652,529.5908436,535.0410343,526.9915218,533.1963544,524.2245019,530.6808817,520.8705384,528.2492582,517.0973294,525.3145401,513.4079695,522.2121238,508.9639678,518.4389148,504.1007206,514.7495549,499.4051717,510.6409496,493.8711318,506.1969479,488.1693938,501.0821535,481.9645613,495.7996609,475.5081814,490.5171683,468.6325562,484.563883,461.1699873
L,admin,Kunahandhoo,311.9501484,316.0498516,315.3576939,319.1379398,318.3392963,322.0662993,321.2676558,324.888173,324.0362866,327.2308605,326.5387028,329.626791,329.094362,331.8097499,331.2773209,333.6200085,333.4602798,335.48351,335.2172955,337.0807969,336.8145825,338.3053836,338.2521407,339.5299703,339.4234845,340.3286138,340.5415854,341.1805002,341.6064434,341.6596863,342.4583298,342.1388724,343.0440017,342.5115727,343.5231878,342.6713014,344.0023739,342.6713014,343.949131,342.351844,343.949131,342.0856295,343.949131,341.6064434,343.5764307,340.9142857,343.0972446,339.9559135,342.5648156,338.8910555,341.7661721,337.8794404,340.8610428,336.2821535,339.7429419,334.6316236,338.5715981,332.8746079,336.9743111,330.7448919,335.4302671,328.3489614,333.5667656,326.0062738,331.5967783,323.1844002,329.2008478,320.096312,326.8581602,317.1147096,324.2492582,313.6006783,321.4273845,309.9801611,318.1795676,306.0401865,314.8252649,301.9404833,311.4709623,297.5745655,307.6907164,292.8359474
L,admin,Kalaidhoo,274.1982196,277.8017804,277.193387,280.5161509,279.8141585,283.0901229,282.3881306,285.570496,284.8217041,287.6296736,287.0212802,289.7356507,289.2676558,291.6544298,291.1864349,293.2456125,293.1052141,294.8835947,294.6495973,296.2875795,296.053582,297.3639678,297.3171683,298.4403561,298.3467571,299.1423485,299.3295464,299.8911403,300.2655362,300.3123357,301.0143281,300.7335312,301.5291225,301.0611276,301.9503179,301.2015261,302.3715134,301.2015261,302.3247139,300.9207291,302.3247139,300.6867317,302.3247139,300.2655362,301.9971174,299.6571429,301.575922,298.814752,301.1079271,297.8787622,300.4059347,296.9895719,299.6103434,295.5855871,298.627554,294.1348029,297.5979652,292.5904197,296.1939805,290.71844,294.8367953,288.6124629,293.1988131,286.5532853,291.4672319,284.0729123,289.3612548,281.3585418,287.3020772,278.7377702,285.0089021,275.6490038,282.528529,272.4666384,279.6737601,269.003476,276.7253921,265.3999152,273.7770242,261.5623569,270.4542603,257.3972022
L,nadmin,Non-administrative islands,185,12,189.8730755,12.31609138,194.8745124,12.64050891,200.0076919,12.9734719,205.2760842,13.31520546,210.6832509,13.6659406,216.2328476,14.02591444,221.9286259,14.39537033,227.7744364,14.77455803,233.7742311,15.16373391,239.932066,15.56316104,246.2521042,15.97310946,252.7386182,16.39385632,259.3959931,16.82568604,266.2287296,17.26889057,273.2414469,17.72376953,280.4388857,18.19063043,287.825912,18.66978889,295.4075195,19.16156883,303.1888337,19.66630273,311.1751152,20.1843318,319.3717629,20.71600624,327.784318,21.26168549,336.4184679,21.82173846,345.2800494,22.39654374,354.3750534,22.98648995,363.7096284,23.5919759,373.290085,24.21341092,383.1228999,24.85121513,393.2147204,25.5058197,403.5723691,26.17766719,414.2028481,26.86721177,425.113344,27.57491961,436.3112327,28.30126915,447.8040844,29.04675142,459.5996687,29.8118704,471.7059599,30.59714334,484.1311423,31.40310112,496.8836157,32.23028859,509.9720014,33.07926496,523.4051477,33.95060417
GA,admin,Kolamaafushi,453.0579554,417.9420446,452.8489321,417.9420446,452.1173506,416.5833933,450.9677226,415.4337653,448.9820014,413.7615791,446.8917687,411.3578114,444.6970242,408.6405088,441.7706983,405.6096712,438.4263259,402.1607871,434.9774418,398.0848332,430.7969762,394.2179026,426.511999,389.5148788,421.9134869,384.6028318,417.1059515,379.3772498,411.8803696,374.2561795,406.8638109,368.1945044,400.9066475,362.3418527,395.1585073,356.2801776,388.887809,349.6959443,382.7216223,343.0071994,376.137389,336.1094312,368.612551,328.37557,361.2967363,320.7462203,353.4583633,312.6988241,345.4109671,304.1288697,336.7365011,295.2453804,327.5394768,285.7348212,318.1334293,276.1197504,308.5183585,265.9821214,298.2762179,255.4264459,287.5115191,244.3482121,276.7468203,232.9564435,265.25054,221.2511399,253.3362131,209.1277898,241.1083513,196.6909047,228.3579314,184.463043,215.5029998,172.2351812,202.4390449,158.962203,188.7480202,145.7937365,174.9524838,134.1929446,160.9479242,123.5327574
GA,admin,Viligili,1294.674226,1194.325774,1294.076914,1194.325774,1291.986321,1190.443245,1288.701104,1187.158027,1283.026638,1182.37953,1277.053516,1175.510439,1270.781737,1167.74538,1262.419366,1159.084353,1252.862371,1149.228702,1243.006719,1137.581114,1231.060475,1126.530838,1218.815575,1113.091313,1205.674706,1099.054476,1191.936525,1084.12167,1177.00372,1069.487521,1162.668227,1052.165467,1145.644828,1035.440725,1129.218743,1018.118671,1111.299376,999.3033357,1093.678666,980.1893449,1074.863331,960.4780418,1053.360091,938.3774898,1032.454164,916.575594,1010.054956,893.5790737,987.0584353,869.0892729,962.2699784,843.7035037,935.9882409,816.5257979,909.1091913,789.049436,881.6328294,760.0797936,852.3645308,729.9155268,821.6029518,698.2579794,790.8413727,665.7044636,757.9892009,632.2549796,723.9424046,597.6108711,688.99964,562.0707943,652.5635949,527.1280298,615.8288937,492.1852652,578.4968802,454.2559395,539.3729302,416.62527,499.950324,383.474442,459.9304056,353.0115191
GA,admin,Maamendhoo,547.7267819,505.2732181,547.4740821,505.2732181,546.5896328,503.6306695,545.199784,502.2408207,542.7991361,500.2192225,540.2721382,497.3131749,537.6187905,494.0280778,534.0809935,490.3639309,530.037797,486.1943844,525.8682505,481.2667387,520.8142549,476.5917927,515.6339093,470.9060475,510.074514,464.9676026,504.262419,458.650108,497.9449244,452.4589633,491.8801296,445.1306695,484.6781857,438.0550756,477.7289417,430.7267819,470.1479482,422.7667387,462.6933045,414.6803456,454.7332613,406.3412527,445.6360691,396.9913607,436.7915767,387.7678186,427.3153348,378.0388769,417.5863931,367.6781857,407.0993521,356.9384449,395.9805616,345.4406048,384.6090713,333.8164147,372.9848812,321.5604752,360.6025918,308.7991361,347.5885529,295.4060475,334.574514,281.6339093,320.6760259,267.4827214,306.2721382,252.8261339,291.4892009,237.7904968,276.074514,223.0075594,260.5334773,208.224622,244.7397408,192.1781857,228.187905,176.2580994,211.5097192,162.2332613,194.5788337,149.3455724
GA,admin,Nilandhoo,260.0791937,239.9208063,259.9592033,239.9208063,259.5392369,239.1408687,258.8792897,238.4809215,257.7393808,237.5209983,256.5394768,236.1411087,255.2795776,234.5812335,253.599712,232.8413727,251.6798656,230.8615311,249.700024,228.5217183,247.300216,226.3018958,244.8404128,223.6021118,242.200624,220.7823374,239.4408447,217.7825774,236.4410847,214.8428126,233.5613151,211.363091,230.1415887,208.0033597,226.8418527,204.5236381,223.2421406,200.7439405,219.7024238,196.9042477,215.9227262,192.9445644,211.6030718,188.5049196,207.4034077,184.12527,202.9037677,179.5056395,198.2841373,174.5860331,193.3045356,169.4864411,188.024958,164.0268778,182.62539,158.5073194,177.1058315,152.687785,171.2263019,146.6282697,165.0467963,140.2687785,158.8672906,133.7293017,152.2678186,127.0098392,145.4283657,120.050396,138.4089273,112.9109671,131.0895128,105.8915287,123.7101032,98.87209023,116.2107031,91.25269978,108.3513319,83.69330454,100.4319654,77.03383729,92.39260859,70.91432685
